class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.17829295992851257,0.5131775736808777,-0.7942691445350647,0.9991360306739807,0.1825396865606308,0.4987112879753113,-0.8243614435195923,0.9988682270050049,0.18903104960918427,0.4972737729549408,-0.8242922425270081,0.998790442943573,0.1962365061044693,0.49552661180496216,-0.8244132995605469,0.9991118907928467,0.1738104373216629,0.4987054765224457,-0.7692810297012329,0.9982322454452515,0.1734355390071869,0.49741753935813904,-0.7696790099143982,0.997669517993927,0.1733665019273758,0.4959385395050049,-0.7698824405670166,0.9979934692382812,0.2434748262166977,0.48812389373779297,-0.8394516706466675,0.9992908835411072,0.21112307906150818,0.48747187852859497,-0.596198320388794,0.9976668953895569,0.20562689006328583,0.5224694013595581,-0.790981650352478,0.9997371435165405,0.19569611549377441,0.5219112634658813,-0.7193337082862854,0.9994509220123291,0.43666425347328186,0.5425599813461304,-0.8206321597099304,0.9998366236686707,0.2548156976699829,0.5239710211753845,-0.36567625403404236,0.9998987317085266,0.4934420585632324,0.6565359234809875,-0.8267980217933655,0.9870038032531738,0.2705859839916229,0.6238530278205872,-0.28173473477363586,0.8355505466461182,0.4906112253665924,0.7833191752433777,-0.8101022243499756,0.9811732769012451,0.26867762207984924,0.71440190076828,-0.38173606991767883,0.9022154211997986,0.4991374611854553,0.8126376867294312,-0.9106218814849854,0.9654185771942139,0.26197317242622375,0.7364535927772522,-0.4002271890640259,0.8296840190887451,0.4665827453136444,0.8134063482284546,-0.9098902940750122,0.9653756022453308,0.27138733863830566,0.7371301651000977,-0.4842955768108368,0.8427819013595581,0.46396392583847046,0.8027650117874146,-0.8156465291976929,0.9432917833328247,0.2800154983997345,0.729256272315979,-0.4156089723110199,0.8261052966117859,0.588607132434845,0.5782526731491089,-0.13709436357021332,0.9998923540115356,0.46574071049690247,0.5730522274971008,0.13694122433662415,0.9996674656867981,0.4359099566936493,0.6565929651260376,-0.4270758628845215,0.8953106999397278,0.30248719453811646,0.6604700684547424,-0.0699920579791069,0.5907731652259827,0.4832588732242584,0.7935100793838501,-0.16727972030639648,0.9227686524391174,0.3954543173313141,0.7838315963745117,0.09054777026176453,0.5376522541046143,0.5123599767684937,0.813481330871582,-0.14388345181941986,0.8157773017883301,0.4258350431919098,0.8038406372070312,0.10888738930225372,0.5241015553474426,0.3841148018836975,0.8352800607681274,-0.28269243240356445,0.9292901754379272,0.30702394247055054,0.8336952328681946,-0.007500817999243736,0.6598601341247559
down,0.1727088987827301,0.504956841468811,-0.7963355779647827,0.999219536781311,0.17879395186901093,0.4892053008079529,-0.8287401795387268,0.9989778399467468,0.18543681502342224,0.4879463315010071,-0.8286817073822021,0.9989076256752014,0.1926661878824234,0.4865000247955322,-0.8288061618804932,0.9991976022720337,0.1692400425672531,0.4890870451927185,-0.7699885964393616,0.9984055757522583,0.1684911549091339,0.4877873957157135,-0.7704041600227356,0.9979000091552734,0.16817839443683624,0.48637789487838745,-0.7705826759338379,0.9981922507286072,0.24164439737796783,0.48072728514671326,-0.8493804335594177,0.9993560910224915,0.20608115196228027,0.4801371991634369,-0.5906858444213867,0.9978981614112854,0.1999039500951767,0.514626145362854,-0.7949828505516052,0.999761700630188,0.1893373429775238,0.5149624347686768,-0.7188911437988281,0.9995045065879822,0.43448305130004883,0.5380865335464478,-0.8370347619056702,0.9998403787612915,0.25543007254600525,0.5180212259292603,-0.3498840034008026,0.9999069571495056,0.4935148358345032,0.649817943572998,-0.839940071105957,0.9874323010444641,0.2734539806842804,0.6166673898696899,-0.24535423517227173,0.8407153487205505,0.49144476652145386,0.7760473489761353,-0.8063526749610901,0.9816708564758301,0.26978057622909546,0.7084556818008423,-0.34125956892967224,0.9058881998062134,0.4989073574542999,0.8042359352111816,-0.9074112176895142,0.9658010601997375,0.2620510458946228,0.7305471897125244,-0.3568169176578522,0.8349738717079163,0.4666233956813812,0.8046263456344604,-0.9086129069328308,0.9656952619552612,0.27146556973457336,0.7308122515678406,-0.4455874562263489,0.8479270935058594,0.46499815583229065,0.7954443097114563,-0.812445342540741,0.9439083337783813,0.2800639569759369,0.7220619916915894,-0.37695229053497314,0.8314614295959473,0.5889736413955688,0.5749844908714294,-0.14149250090122223,0.9998917579650879,0.46875253319740295,0.569648802280426,0.14146699011325836,0.9996740818023682,0.43212851881980896,0.6585575342178345,-0.4153800904750824,0.9018145203590393,0.3032512366771698,0.6583094000816345,-0.046741727739572525,0.5994241237640381,0.4835391640663147,0.793991208076477,-0.18748895823955536,0.9259984493255615,0.4034960865974426,0.7773162126541138,0.09057621657848358,0.5485279560089111,0.5129967331886292,0.8142325282096863,-0.16481557488441467,0.82270747423172,0.42762964963912964,0.7996597290039062,0.10322857648134232,0.5310419797897339,0.3679963946342468,0.8376049995422363,-0.3102928698062897,0.9323898553848267,0.3112148642539978,0.8295350074768066,-0.002112420741468668,0.6722567081451416
up,0.4221895933151245,0.1867353767156601,-0.5938038229942322,0.9998524785041809,0.445987731218338,0.17223988473415375,-0.6136910915374756,0.9997476935386658,0.45762935280799866,0.17215707898139954,-0.6138315200805664,0.9997735023498535,0.4701358377933502,0.17239007353782654,-0.6140241622924805,0.9998312592506409,0.42641356587409973,0.17253521084785461,-0.554449200630188,0.9996317625045776,0.421852707862854,0.17265748977661133,-0.5544003248214722,0.9995599985122681,0.4175981283187866,0.1728564351797104,-0.5544434189796448,0.9995583295822144,0.511134147644043,0.18421317636966705,-0.5940235257148743,0.9997612833976746,0.4415116310119629,0.18243275582790375,-0.32267674803733826,0.998955249786377,0.4423988461494446,0.2071693241596222,-0.5779039859771729,0.9998906254768372,0.419672429561615,0.2064269483089447,-0.4999862611293793,0.9997257590293884,0.5905946493148804,0.29791513085365295,-0.6957362294197083,0.9998759031295776,0.4071141183376312,0.292930543422699,-0.013187093660235405,0.9991586208343506,0.580248236656189,0.4298558235168457,-0.6778020262718201,0.9893759489059448,0.3706125020980835,0.4120309352874756,0.22975879907608032,0.5153075456619263,0.5425746440887451,0.5474377870559692,-0.6192321181297302,0.9511672854423523,0.31807103753089905,0.509658694267273,0.1130087822675705,0.6152634620666504,0.5438401699066162,0.5809080004692078,-0.6665073037147522,0.9245147109031677,0.30275267362594604,0.5434811115264893,0.09905631840229034,0.5939685702323914,0.5203583836555481,0.5773419737815857,-0.7008596658706665,0.926523745059967,0.3058258593082428,0.5433964729309082,0.021778328344225883,0.6033158898353577,0.5139824151992798,0.565167248249054,-0.6229836940765381,0.9191588759422302,0.31704333424568176,0.5332238674163818,0.07455556094646454,0.608725368976593,0.5043264031410217,0.5445191264152527,-0.21151965856552124,0.9996301531791687,0.3924212157726288,0.5351113080978394,0.21120643615722656,0.9987335205078125,0.5148596167564392,0.6998711824417114,-0.05293533578515053,0.8002532124519348,0.3868211507797241,0.6744917035102844,0.49658626317977905,0.43571484088897705,0.50993412733078,0.8302358388900757,0.21696075797080994,0.7587634921073914,0.398476779460907,0.7838990092277527,0.9103170037269592,0.4266715943813324,0.5361155271530151,0.8561835289001465,0.22547246515750885,0.7033616900444031,0.4227876365184784,0.8063884973526001,0.9435945153236389,0.4266427457332611,0.399026095867157,0.8842178583145142,-0.027403030544519424,0.747164249420166,0.3005214333534241,0.8381332159042358,0.8582956194877625,0.5346157550811768
up,0.44611024856567383,0.19149956107139587,-0.5539659857749939,0.999886691570282,0.4695515036582947,0.1752440631389618,-0.5854797959327698,0.9997994899749756,0.48036813735961914,0.17501308023929596,-0.5856109857559204,0.9998252391815186,0.49155956506729126,0.17530572414398193,-0.5857148766517639,0.9998656511306763,0.45112180709838867,0.17582610249519348,-0.5205879807472229,0.9997018575668335,0.44748860597610474,0.17594404518604279,-0.5205643773078918,0.999641478061676,0.4438133239746094,0.17617063224315643,-0.5206176042556763,0.9996262788772583,0.5336962938308716,0.18612085282802582,-0.5829000473022461,0.9998186826705933,0.4693836569786072,0.18602219223976135,-0.2996673882007599,0.999122679233551,0.4681271016597748,0.2109312117099762,-0.5481702089309692,0.9999157190322876,0.4467170834541321,0.21073822677135468,-0.46255922317504883,0.9997854828834534,0.6202476620674133,0.2991667091846466,-0.6586554050445557,0.9999269843101501,0.4279334545135498,0.2963186800479889,-0.029509661719202995,0.999349057674408,0.5857756733894348,0.431469589471817,-0.6671236157417297,0.9917175769805908,0.3747824728488922,0.4141770899295807,0.15395429730415344,0.46997949481010437,0.5321885943412781,0.5467057228088379,-0.6460626721382141,0.9663702845573425,0.31954556703567505,0.5127246379852295,0.05794078856706619,0.6102384924888611,0.5275079011917114,0.5792080760002136,-0.6967398524284363,0.9470314979553223,0.29796090722084045,0.5436552166938782,0.04425729811191559,0.5836266875267029,0.5073537826538086,0.5739936232566833,-0.7328647971153259,0.948266863822937,0.30471664667129517,0.543887734413147,-0.02651241421699524,0.5931035876274109,0.5038217902183533,0.5630476474761963,-0.6522260308265686,0.9405797719955444,0.31749677658081055,0.5349802374839783,0.02329852618277073,0.5974856615066528,0.5050609111785889,0.5449522733688354,-0.19426165521144867,0.9997272491455078,0.3943043053150177,0.5340189337730408,0.1938837319612503,0.9990759491920471,0.5219154953956604,0.6989216804504395,-0.11328805238008499,0.8839672803878784,0.38772261142730713,0.6744057536125183,0.45843252539634705,0.6434599161148071,0.5071643590927124,0.8355668187141418,0.09752143919467926,0.863664984703064,0.40467390418052673,0.7844918966293335,0.8251899480819702,0.6479110717773438,0.5355222225189209,0.862909197807312,0.1023598164319992,0.7920727729797363,0.42973077297210693,0.8070561289787292,0.8529403805732727,0.6154910326004028,0.4041687846183777,0.887560248374939,-0.1301364302635193,0.8555092811584473,0.29697078466415405,0.8346077799797058,0.775455892086029,0.7276611924171448
up,0.4459863305091858,0.19185343384742737,-0.5661106705665588,0.9998887181282043,0.46959859132766724,0.17555248737335205,-0.5948948860168457,0.9997999668121338,0.4805220365524292,0.17527848482131958,-0.5950246453285217,0.9998265504837036,0.49166491627693176,0.17545244097709656,-0.5951578617095947,0.999865710735321,0.4509042501449585,0.17622704803943634,-0.5329826474189758,0.9997000694274902,0.4466889798641205,0.17636220157146454,-0.5329806208610535,0.9996386766433716,0.4428708851337433,0.1765805035829544,-0.5330696702003479,0.9996216893196106,0.5337984561920166,0.1861714869737625,-0.5948864817619324,0.9998180270195007,0.46887892484664917,0.18600459396839142,-0.31715652346611023,0.9991143345832825,0.46789032220840454,0.2112211436033249,-0.5584962368011475,0.9999169707298279,0.44652286171913147,0.21109476685523987,-0.4760172963142395,0.999788224697113,0.6204990148544312,0.29883989691734314,-0.6701222062110901,0.9999330639839172,0.42617765069007874,0.2961560785770416,-0.047034360468387604,0.9993730187416077,0.5854039192199707,0.4316543638706207,-0.6852834820747375,0.9919770359992981,0.37466543912887573,0.41440123319625854,0.14937081933021545,0.470196396112442,0.5313001275062561,0.5468693375587463,-0.7036378383636475,0.9682705402374268,0.31860730051994324,0.51295006275177,0.06037759408354759,0.6176846623420715,0.5261433720588684,0.5791069865226746,-0.7573071122169495,0.9499571919441223,0.29426124691963196,0.5438067317008972,0.04836540296673775,0.5907477736473083,0.5064018368721008,0.5742576122283936,-0.7919645309448242,0.9511055946350098,0.30136942863464355,0.5442066192626953,-0.022674404084682465,0.5999362468719482,0.5031604766845703,0.5635104179382324,-0.7097324132919312,0.9433640241622925,0.31527096033096313,0.5357559323310852,0.026298461481928825,0.6037738919258118,0.5051309466362,0.5449344515800476,-0.195413276553154,0.9997430443763733,0.3943158984184265,0.5340321660041809,0.19498489797115326,0.9991263747215271,0.5200436115264893,0.7000507116317749,-0.11044081300497055,0.892322301864624,0.38773298263549805,0.6745595932006836,0.4777822196483612,0.6582956910133362,0.5050610303878784,0.8362395167350769,0.09050833433866501,0.8752028346061707,0.405093252658844,0.7844966053962708,0.8769300580024719,0.6672235131263733,0.5352770090103149,0.8645596504211426,0.09534459561109543,0.8018801808357239,0.4302351176738739,0.8082031011581421,0.9094504714012146,0.6317555904388428,0.40179261565208435,0.8875336647033691,-0.13661256432533264,0.8676512837409973,0.29486122727394104,0.834428608417511,0.844312310218811,0.74769127368927
up,0.4459400475025177,0.19204825162887573,-0.5670916438102722,0.9998905658721924,0.469481498003006,0.17579390108585358,-0.5947962999343872,0.9998008012771606,0.48056238889694214,0.1754983812570572,-0.5949219465255737,0.9998276829719543,0.49190080165863037,0.17560385167598724,-0.5950561761856079,0.9998655915260315,0.4503916800022125,0.1764855682849884,-0.533632218837738,0.9996998906135559,0.4459051787853241,0.17662076652050018,-0.5336341261863708,0.9996383786201477,0.4420080780982971,0.1768334060907364,-0.5337327718734741,0.9996209740638733,0.5341690182685852,0.18624494969844818,-0.5956451892852783,0.9998164772987366,0.4686630964279175,0.1861518770456314,-0.31868067383766174,0.9991137981414795,0.46798738837242126,0.21144156157970428,-0.5591900944709778,0.99991774559021,0.4466765522956848,0.21127736568450928,-0.47745171189308167,0.9997903108596802,0.6215378046035767,0.29857519268989563,-0.6698309779167175,0.9999380111694336,0.427521675825119,0.29607540369033813,-0.05381420999765396,0.9993933439254761,0.5855168700218201,0.43153443932533264,-0.6828341484069824,0.991986095905304,0.37538546323776245,0.41450124979019165,0.14312461018562317,0.47012272477149963,0.5309012532234192,0.546000599861145,-0.7019712328910828,0.9693849682807922,0.3181571364402771,0.5130082368850708,0.05753631517291069,0.6239565014839172,0.5252218842506409,0.5781625509262085,-0.7543274164199829,0.9517261981964111,0.292643278837204,0.544035017490387,0.04768623784184456,0.5965703725814819,0.5059992671012878,0.5736209750175476,-0.7885660529136658,0.9527978301048279,0.30002525448799133,0.5442684292793274,-0.022083265706896782,0.6054475903511047,0.5029842257499695,0.5630215406417847,-0.7082693576812744,0.9448331594467163,0.3144294023513794,0.5360145568847656,0.024475812911987305,0.6091613173484802,0.505789577960968,0.5448042750358582,-0.19565506279468536,0.9997542500495911,0.3945658802986145,0.5340213775634766,0.1952066272497177,0.9991673231124878,0.5199126601219177,0.7004164457321167,-0.1049794852733612,0.899720311164856,0.3877919614315033,0.6743281483650208,0.48170098662376404,0.6727222204208374,0.5032161474227905,0.8357816934585571,0.10185274481773376,0.8855248689651489,0.40522629022598267,0.7840050458908081,0.8822513818740845,0.6855233907699585,0.5340821743011475,0.8639013171195984,0.10844361037015915,0.8100565671920776,0.4306414723396301,0.8081777691841125,0.9152424931526184,0.6471015214920044,0.40151074528694153,0.8875545263290405,-0.11969363689422607,0.8784210681915283,0.2948514223098755,0.8341787457466125,0.8509489297866821,0.7659997940063477
up,0.44470715522766113,0.19224676489830017,-0.5668709874153137,0.9998932480812073,0.4688963294029236,0.17589661478996277,-0.5939000248908997,0.9998030066490173,0.47981584072113037,0.1755649298429489,-0.5940282940864563,0.9998297691345215,0.4912363290786743,0.17561395466327667,-0.5941706895828247,0.999866247177124,0.44933974742889404,0.17666248977184296,-0.5330808162689209,0.9997029900550842,0.4447811245918274,0.17681610584259033,-0.5330811142921448,0.9996423721313477,0.4409007728099823,0.17702826857566833,-0.5331782698631287,0.9996249675750732,0.5325997471809387,0.1862427145242691,-0.5929739475250244,0.9998157024383545,0.4674977958202362,0.18610550463199615,-0.3181966543197632,0.9991240501403809,0.46672630310058594,0.21159414947032928,-0.5585189461708069,0.9999189972877502,0.4452980160713196,0.2115006446838379,-0.47733816504478455,0.9997949600219727,0.6209157109260559,0.29846423864364624,-0.6653151512145996,0.9999422430992126,0.42577841877937317,0.29618507623672485,-0.05703890696167946,0.9994170069694519,0.5851243138313293,0.4314940869808197,-0.679797887802124,0.9919809699058533,0.3749784827232361,0.4145830571651459,0.13839282095432281,0.47076621651649475,0.5304937362670898,0.5461186766624451,-0.6898661851882935,0.970233142375946,0.3179064393043518,0.5132247805595398,0.054884083569049835,0.629916250705719,0.5251196622848511,0.5779803991317749,-0.7408398985862732,0.9530755877494812,0.2917362153530121,0.5440744757652283,0.046219199895858765,0.6023616194725037,0.5059787631034851,0.573366105556488,-0.7754040956497192,0.9540623426437378,0.29928261041641235,0.5444170236587524,-0.02307364158332348,0.6109002232551575,0.5029522180557251,0.5631023645401001,-0.6963808536529541,0.9459143280982971,0.3138493001461029,0.5362280607223511,0.02236228995025158,0.6145023107528687,0.5064355731010437,0.5448288917541504,-0.19465899467468262,0.9997631311416626,0.3948715329170227,0.5340877175331116,0.19417650997638702,0.9992032647132874,0.5197103023529053,0.7004154920578003,-0.10030143707990646,0.90681391954422,0.3882339596748352,0.6741837859153748,0.475497305393219,0.6885926127433777,0.5029076933860779,0.8354282379150391,0.10246678441762924,0.8950287699699402,0.4055415987968445,0.7834371328353882,0.8728383183479309,0.7041551470756531,0.5340321660041809,0.863310694694519,0.11070600152015686,0.818065345287323,0.43047311902046204,0.8074820637702942,0.9053378701210022,0.6627262234687805,0.40135303139686584,0.8879417181015015,-0.11682458221912384,0.8883243799209595,0.2931067645549774,0.8340646624565125,0.8478407859802246,0.7833080291748047
up,0.4435482919216156,0.19227993488311768,-0.5674387812614441,0.9998970627784729,0.4677290618419647,0.17584671080112457,-0.5935450792312622,0.9998085498809814,0.4782775938510895,0.17547470331192017,-0.5936673283576965,0.9998349547386169,0.4897202253341675,0.17547407746315002,-0.5938078761100769,0.999869704246521,0.4482099711894989,0.17663463950157166,-0.5336421728134155,0.9997108578681946,0.4438498318195343,0.17679010331630707,-0.5336443185806274,0.9996521472930908,0.4401821494102478,0.17698606848716736,-0.5337390303611755,0.9996346235275269,0.5310013890266418,0.186037078499794,-0.5914264917373657,0.9998197555541992,0.4675251841545105,0.18587078154087067,-0.3203849494457245,0.9991485476493835,0.46561399102211,0.21146240830421448,-0.5584531426429749,0.9999216198921204,0.4445708096027374,0.2115943878889084,-0.4786355197429657,0.9998019933700562,0.6195871233940125,0.2982368469238281,-0.6632711887359619,0.9999464750289917,0.4248144328594208,0.2961861491203308,-0.06344792246818542,0.999438464641571,0.5848381519317627,0.431485116481781,-0.6749804615974426,0.9921227097511292,0.3746907413005829,0.4146672785282135,0.12992897629737854,0.4697657525539398,0.5304795503616333,0.5463529825210571,-0.6785513758659363,0.971321702003479,0.31777000427246094,0.5134912133216858,0.04913162812590599,0.6324057579040527,0.5251700282096863,0.5781044960021973,-0.7293024063110352,0.9546679854393005,0.29164186120033264,0.5441609621047974,0.04003465175628662,0.6046336889266968,0.5060479044914246,0.5733252167701721,-0.7634556889533997,0.9555910229682922,0.2992243468761444,0.5445098280906677,-0.02820185199379921,0.6128950715065002,0.5029910802841187,0.5632631778717041,-0.6844822764396667,0.947382926940918,0.3138013184070587,0.536479115486145,0.017175305634737015,0.6163802742958069,0.5072246789932251,0.5447821617126465,-0.19242818653583527,0.9997721910476685,0.39540478587150574,0.5340079665184021,0.19192510843276978,0.9992355108261108,0.5195478796958923,0.7004114389419556,-0.09728892892599106,0.9136152863502502,0.3893865942955017,0.6740438342094421,0.45903196930885315,0.7036969661712646,0.5024033188819885,0.8352044820785522,0.1070488914847374,0.9037420749664307,0.40560775995254517,0.7830790877342224,0.8483864665031433,0.7213995456695557,0.5340578556060791,0.8629608154296875,0.11418472975492477,0.8260645270347595,0.43052610754966736,0.8066143989562988,0.8797757625579834,0.676171064376831,0.4006633460521698,0.8882031440734863,-0.11167402565479279,0.8973533511161804,0.292373925447464,0.8338400721549988,0.8163790106773376,0.7990416884422302
up,0.44212520122528076,0.19210073351860046,-0.5692130327224731,0.9998988509178162,0.4663318693637848,0.17573311924934387,-0.5935665965080261,0.9998096823692322,0.47690659761428833,0.17527379095554352,-0.5936861634254456,0.9998367428779602,0.4883894920349121,0.1751808077096939,-0.5938282012939453,0.9998705387115479,0.4467427432537079,0.17660991847515106,-0.5350974798202515,0.9997119307518005,0.44243529438972473,0.17680492997169495,-0.5350945591926575,0.9996536374092102,0.4387724995613098,0.17702168226242065,-0.5351811051368713,0.9996346235275269,0.5298753976821899,0.1856091171503067,-0.5906657576560974,0.999820351600647,0.4659919738769531,0.18575383722782135,-0.32197126746177673,0.9991472959518433,0.4643286466598511,0.21125921607017517,-0.5586365461349487,0.9999227523803711,0.44302135705947876,0.21153898537158966,-0.4808763861656189,0.9998044967651367,0.6186686754226685,0.29722681641578674,-0.6609679460525513,0.9999503493309021,0.42435476183891296,0.29599809646606445,-0.06301268190145493,0.9994461536407471,0.584676206111908,0.4306935667991638,-0.6715387105941772,0.9923653602600098,0.3741409182548523,0.414719820022583,0.13264034688472748,0.4662933349609375,0.5303172469139099,0.5461261868476868,-0.6726686954498291,0.9725716710090637,0.31669437885284424,0.5135682821273804,0.05133179575204849,0.6321356892585754,0.5252178907394409,0.5776363015174866,-0.7232854962348938,0.9564629197120667,0.29121682047843933,0.5441893339157104,0.04193287342786789,0.6045881509780884,0.5059633255004883,0.5727274417877197,-0.7576364874839783,0.9573177099227905,0.2987643778324127,0.5446478724479675,-0.027703354135155678,0.6125049591064453,0.5029227137565613,0.5629230737686157,-0.6785309910774231,0.94910728931427,0.31320053339004517,0.5365781188011169,0.018703537061810493,0.6158118844032288,0.5072900652885437,0.5447204113006592,-0.19158273935317993,0.9997797608375549,0.39549899101257324,0.5339344143867493,0.19107326865196228,0.9992567300796509,0.5174093246459961,0.7001789808273315,-0.09719148278236389,0.9195243120193481,0.3894270062446594,0.6736924648284912,0.4494260251522064,0.7148352861404419,0.5009278059005737,0.8350281715393066,0.11073589324951172,0.9113983511924744,0.4056835174560547,0.7826789617538452,0.8330714106559753,0.7352513074874878,0.5320002436637878,0.8626818656921387,0.11750166118144989,0.8326346278190613,0.4306802451610565,0.8060895800590515,0.8637028932571411,0.6866546869277954,0.3991129994392395,0.8880733251571655,-0.10768772661685944,0.9052778482437134,0.29254573583602905,0.8336555361747742,0.7967420220375061,0.8124681115150452
up,0.4419745206832886,0.19120343029499054,-0.5740154981613159,0.9998984932899475,0.46606627106666565,0.17484797537326813,-0.5958923101425171,0.99980628490448,0.47649645805358887,0.17439408600330353,-0.5960039496421814,0.9998343586921692,0.4876801371574402,0.1742425411939621,-0.5961396098136902,0.999868631362915,0.44567519426345825,0.17581599950790405,-0.5375733971595764,0.9997051954269409,0.44125083088874817,0.17607754468917847,-0.537544846534729,0.9996439218521118,0.43719473481178284,0.17635777592658997,-0.5376157164573669,0.999622106552124,0.528239369392395,0.18462853133678436,-0.5897426009178162,0.9998165965080261,0.4641982913017273,0.18511591851711273,-0.32132065296173096,0.9991106986999512,0.4635530114173889,0.21082106232643127,-0.5615307092666626,0.9999226927757263,0.4428735077381134,0.21130414307117462,-0.483984112739563,0.9998037815093994,0.6171846389770508,0.2955680191516876,-0.6646349430084229,0.9999539256095886,0.42373549938201904,0.2952979803085327,-0.05337204039096832,0.9994496703147888,0.5848509669303894,0.4301936626434326,-0.6746907830238342,0.9926297664642334,0.3712271749973297,0.41474947333335876,0.16403961181640625,0.46102839708328247,0.5302021503448486,0.546265184879303,-0.678026556968689,0.9739777445793152,0.3152846395969391,0.5137473940849304,0.09346100687980652,0.6325073838233948,0.5253004431724548,0.5778111219406128,-0.7280232906341553,0.9584934115409851,0.2909155488014221,0.5443403124809265,0.08989237993955612,0.6054994463920593,0.5058034062385559,0.5729494690895081,-0.7606375217437744,0.9592914581298828,0.29857537150382996,0.5448245406150818,0.022018127143383026,0.6131290793418884,0.5027661919593811,0.5630788207054138,-0.6825908422470093,0.9511721134185791,0.3126737177371979,0.5367159843444824,0.06218750774860382,0.6162264943122864,0.5072044730186462,0.5445336699485779,-0.1923816055059433,0.9997866749763489,0.39501428604125977,0.5337982773780823,0.19186778366565704,0.9992771744728088,0.5156080722808838,0.7000430822372437,-0.09342905879020691,0.9235473871231079,0.3894769549369812,0.6737974882125854,0.4547026455402374,0.7224094271659851,0.5009795427322388,0.834531307220459,0.12326110899448395,0.917616605758667,0.40584391355514526,0.782325029373169,0.8594139218330383,0.7451790571212769,0.531345784664154,0.8621765375137329,0.13127313554286957,0.8368180394172668,0.4307442009449005,0.8058251142501831,0.8928928971290588,0.6959722638130188,0.398864209651947,0.8879345059394836,-0.09774785488843918,0.9118106365203857,0.2921663820743561,0.8335396647453308,0.8243119120597839,0.8233727812767029
up,0.4014156758785248,0.18344101309776306,-0.6190164685249329,0.9998884201049805,0.4256335496902466,0.167817622423172,-0.6387221813201904,0.9997774958610535,0.4374331533908844,0.1675010770559311,-0.638839066028595,0.9998140931129456,0.44883114099502563,0.16710558533668518,-0.6389631032943726,0.9998536705970764,0.403903990983963,0.16884967684745789,-0.5755411982536316,0.9996466636657715,0.39996108412742615,0.16911274194717407,-0.5754582285881042,0.9995585083961487,0.39644545316696167,0.16960325837135315,-0.5754833817481995,0.999504029750824,0.4882979393005371,0.174547478556633,-0.6234572529792786,0.9998010396957397,0.42798617482185364,0.1793890744447708,-0.3321041464805603,0.9987592697143555,0.431876003742218,0.2042451649904251,-0.6052888035774231,0.9999168515205383,0.40552106499671936,0.20530614256858826,-0.5207422971725464,0.9997702240943909,0.5981150269508362,0.2906202971935272,-0.711962878704071,0.9999663233757019,0.3999183177947998,0.29186031222343445,-0.035760924220085144,0.9993852376937866,0.5794568657875061,0.4292241930961609,-0.7013208866119385,0.9933279156684875,0.3597106635570526,0.4133158326148987,0.21011999249458313,0.4191768169403076,0.5282918214797974,0.5482820272445679,-0.6772726774215698,0.9781194925308228,0.31043821573257446,0.5130425691604614,0.16066214442253113,0.6095895767211914,0.5254530310630798,0.5797876119613647,-0.7237024307250977,0.9645354747772217,0.28999054431915283,0.5440634489059448,0.16111236810684204,0.5880066752433777,0.5048955678939819,0.5747607946395874,-0.7557917833328247,0.9652592539787292,0.29714861512184143,0.5446070432662964,0.09286981076002121,0.5955342650413513,0.5009766221046448,0.5651832818984985,-0.6798421144485474,0.9575347900390625,0.3091888427734375,0.5359755158424377,0.12989920377731323,0.5982959866523743,0.5068946480751038,0.543193519115448,-0.2067350596189499,0.9998056888580322,0.3906814455986023,0.5331729650497437,0.20630976557731628,0.9993370175361633,0.5124781131744385,0.6979459524154663,-0.12762132287025452,0.9272962808609009,0.38914287090301514,0.6750097870826721,0.5013657212257385,0.7230140566825867,0.5013850927352905,0.8305190205574036,0.1589079350233078,0.9330491423606873,0.4053381085395813,0.7851661443710327,0.9616202712059021,0.7594001293182373,0.5296461582183838,0.8566452860832214,0.17194992303848267,0.8367214202880859,0.43023523688316345,0.8091214895248413,0.9999907612800598,0.7191517353057861,0.40710797905921936,0.8879190683364868,-0.06899846345186234,0.9294122457504272,0.2878788113594055,0.8336161375045776,0.9196639060974121,0.8515801429748535
